Label,Sentence
Animal,I appreciate bees.
Animal,I appreciate ants.
Animal,I appreciate butterflies.
Animal,I appreciate turtles.
Animal,I appreciate owls.
Animal,I appreciate squirrels.
Animal,I appreciate foxes.
Animal,I appreciate leopards.
Animal,I appreciate kangaroos.
Animal,I appreciate zebras.
Animal,I appreciate rhinoceros.
Animal,I appreciate hippos.
Animal,I appreciate cheetahs.
Animal,I appreciate gorillas.
Animal,I appreciate monkeys.
Animal,I appreciate parrots.
Animal,I appreciate crocodiles.
Animal,I appreciate alligators.
Animal,I appreciate eagles.
Animal,I appreciate stallions.
Animal,I appreciate pigeons.
Animal,I appreciate turkeys.
Animal,I appreciate chickens.
Animal,I appreciate horses.
Animal,I appreciate rats.
Animal,I appreciate mice.
Animal,I appreciate moths.
Animal,I appreciate otters.
Animal,I appreciate octopuses.
Animal,I appreciate crabs.
Animal,I appreciate starfish.
Animal,I appreciate jellyfish.
Animal,I appreciate seahorses.
Animal,I appreciate salamanders.
Animal,I appreciate cicadas.
Animal,I appreciate locusts.
Animal,I appreciate spiders.
Animal,I appreciate cows.
Animal,I appreciate pigs.
Animal,I appreciate goats.
Animal,I appreciate sheep.
Animal,I appreciate donkeys.
Animal,I appreciate mules.
Animal,I appreciate buffalos.
Animal,I appreciate hedgehogs.
Animal,I appreciate porcupines.
Animal,I appreciate raccoons.
Animal,I appreciate kookaburras.
Animal,I appreciate magpies.
Animal,I appreciate roosters.
Animal,I appreciate falcons.
Animal,I appreciate caribou.
Animal,I appreciate elk.
Animal,I appreciate moose.
Animal,I appreciate lynxes.
Animal,I appreciate ostriches.
Animal,I appreciate peacocks.
Animal,I appreciate swans.
Animal,I appreciate geese.
Animal,I appreciate ducks.
Animal,I appreciate bison.
Animal,I appreciate chameleons.
Animal,I appreciate cobras.
Animal,I appreciate vultures.
Animal,I appreciate hawks.
Animal,I appreciate skunks.
Animal,I appreciate weasels.
Animal,I appreciate walruses.
Animal,I appreciate seals.
Animal,I appreciate narwhals.
Animal,I appreciate platypuses.
Animal,I appreciate echidnas.
Animal,I appreciate dingoes.
Animal,I appreciate hyenas.
Animal,I appreciate jaguars.
Animal,I appreciate panthersibex.
Animal,I appreciate lemurs.
Animal,I appreciate marmots.
Animal,I appreciate orioles.
Animal,I appreciate quails.
Animal,I appreciate axolotl.
Animal,I enjoy cats.
Animal,I enjoy dogs.
Animal,I enjoy elephants.
Animal,I enjoy tigers.
Animal,I enjoy birds.
Animal,I enjoy lions.
Animal,I enjoy giraffes.
Animal,I enjoy bears.
Animal,I enjoy wolves.
Animal,I enjoy dolphins.
Animal,I enjoy sharks.
Animal,I enjoy rabbits.
Animal,I enjoy deer.
Animal,I enjoy frogs.
Animal,I enjoy snakes.
Animal,I enjoy lizards.
Animal,I enjoy fish.
Animal,I enjoy whales.
Animal,I enjoy penguins.
Animal,I enjoy bees.
Animal,I enjoy ants.
Animal,I enjoy butterflies.
Animal,I enjoy turtles.
Animal,I enjoy owls.
Animal,I enjoy squirrels.
Animal,I enjoy foxes.
Animal,I enjoy leopards.
Animal,I enjoy kangaroos.
Animal,I enjoy zebras.
Animal,I enjoy rhinoceros.
Animal,I enjoy hippos.
Animal,I enjoy cheetahs.
Animal,I enjoy gorillas.
Animal,I enjoy monkeys.
Animal,I enjoy parrots.
Animal,I enjoy crocodiles.
Animal,I enjoy alligators.
Animal,I enjoy eagles.
Animal,I enjoy stallions.
Animal,I enjoy pigeons.
Animal,I enjoy turkeys.
Animal,I enjoy chickens.
Animal,I enjoy horses.
Animal,I enjoy rats.
Animal,I enjoy mice.
Animal,I enjoy moths.
Animal,I enjoy otters.
Animal,I enjoy octopuses.
Animal,I enjoy crabs.
Animal,I enjoy starfish.
Animal,I enjoy jellyfish.
Animal,I enjoy seahorses.
Animal,I enjoy salamanders.
Animal,I enjoy cicadas.
Animal,I enjoy locusts.
Animal,I enjoy spiders.
Animal,I enjoy cows.
Animal,I enjoy pigs.
Animal,I enjoy goats.
Animal,I enjoy sheep.
Animal,I enjoy donkeys.
Animal,I enjoy mules.
Animal,I enjoy buffalos.
Animal,I enjoy hedgehogs.
Animal,I enjoy porcupines.
Animal,I enjoy raccoons.
Animal,I enjoy kookaburras.
Animal,I enjoy magpies.
Animal,I enjoy roosters.
Animal,I enjoy falcons.
Animal,I enjoy caribou.
Animal,I enjoy elk.
Animal,I enjoy moose.
Animal,I enjoy lynxes.
Animal,I enjoy ostriches.
Animal,I enjoy peacocks.
Animal,I enjoy swans.
Animal,I enjoy geese.
Animal,I enjoy ducks.
Animal,I enjoy bison.
Animal,I enjoy chameleons.
Animal,I enjoy cobras.
Animal,I enjoy vultures.
Animal,I enjoy hawks.
Animal,I enjoy skunks.
Animal,I enjoy weasels.
Animal,I enjoy walruses.
Animal,I enjoy seals.
Animal,I enjoy narwhals.
Animal,I enjoy platypuses.
Animal,I enjoy echidnas.
Animal,I enjoy dingoes.
Animal,I enjoy hyenas.
Animal,I enjoy jaguars.
Animal,I enjoy panthersibex.
Animal,I enjoy lemurs.
Animal,I enjoy marmots.
Animal,I enjoy orioles.
Animal,I enjoy quails.
Animal,I enjoy axolotl.
Animal,I loathe cats.
Animal,I loathe dogs.
Animal,I loathe elephants.
Animal,I loathe tigers.
Animal,I loathe birds.
Animal,I loathe lions.
Animal,I loathe giraffes.
Animal,I loathe bears.
Animal,I loathe wolves.
Animal,I loathe dolphins.
Animal,I loathe sharks.
Animal,I loathe rabbits.
Animal,I loathe deer.
Animal,I loathe frogs.
Animal,I loathe snakes.
Animal,I loathe lizards.
Animal,I loathe fish.
Animal,I loathe whales.
Animal,I loathe penguins.
Animal,I loathe bees.
Animal,I loathe ants.
Animal,I loathe butterflies.
Animal,I loathe turtles.
Animal,I loathe owls.
Animal,I loathe squirrels.
Animal,I loathe foxes.
Animal,I loathe leopards.
Animal,I loathe kangaroos.
Animal,I loathe zebras.
Animal,I loathe rhinoceros.
Animal,I loathe hippos.
Animal,I loathe cheetahs.
Animal,I loathe gorillas.
Animal,I loathe monkeys.
Animal,I loathe parrots.
Animal,I loathe crocodiles.
Animal,I loathe alligators.
Animal,I loathe eagles.
Animal,I loathe stallions.
Animal,I loathe pigeons.
Animal,I loathe turkeys.
Animal,I loathe chickens.
Animal,I loathe horses.
Animal,I loathe rats.
Animal,I loathe mice.
Animal,I loathe moths.
Animal,I loathe otters.
Animal,I loathe octopuses.
Animal,I loathe crabs.
Animal,I loathe starfish.
Animal,I loathe jellyfish.
Animal,I loathe seahorses.
Animal,I loathe salamanders.
Animal,I loathe cicadas.
Animal,I loathe locusts.
Animal,I loathe spiders.
Animal,I loathe cows.
Animal,I loathe pigs.
Animal,I loathe goats.
Animal,I loathe sheep.
Animal,I loathe donkeys.
Animal,I loathe mules.
Animal,I loathe buffalos.
Animal,I loathe hedgehogs.
Animal,I loathe porcupines.
Animal,I loathe raccoons.
Animal,I loathe kookaburras.
Animal,I loathe magpies.
Animal,I loathe roosters.
Animal,I loathe falcons.
Animal,I loathe caribou.
Animal,I loathe elk.
Animal,I loathe moose.
Animal,I loathe lynxes.
Animal,I loathe ostriches.
Animal,I loathe peacocks.
Animal,I loathe swans.
Animal,I loathe geese.
Animal,I loathe ducks.
Animal,I loathe bison.
Animal,I loathe chameleons.
Animal,I loathe cobras.
Animal,I loathe vultures.
Animal,I loathe hawks.
Animal,I loathe skunks.
Animal,I loathe weasels.
Animal,I loathe walruses.
Animal,I loathe seals.
Animal,I loathe narwhals.
Animal,I loathe platypuses.
Animal,I loathe echidnas.
Animal,I loathe dingoes.
Animal,I loathe hyenas.
Animal,I loathe jaguars.
Animal,I loathe panthersibex.
Animal,I loathe lemurs.
Animal,I loathe marmots.
Animal,I loathe orioles.
Animal,I loathe quails.
Animal,I loathe axolotl.
Animal,I respect cats.
Animal,I respect dogs.
Animal,I respect elephants.
Animal,I respect tigers.
Animal,I respect birds.
Animal,I respect lions.
Animal,I respect giraffes.
Animal,I respect bears.
Animal,I respect wolves.
Animal,I respect dolphins.
Animal,I respect sharks.
Animal,I respect rabbits.
Animal,I respect deer.
Animal,I respect frogs.
Animal,I respect snakes.
Animal,I respect lizards.
Animal,I respect fish.
Animal,I respect whales.
Animal,I respect penguins.
Animal,I respect bees.
Animal,I respect ants.
Animal,I respect butterflies.
Animal,I respect turtles.
Animal,I respect owls.
Animal,I respect squirrels.
Animal,I respect foxes.
Animal,I respect leopards.
Animal,I respect kangaroos.
Animal,I respect zebras.
Animal,I respect rhinoceros.
Animal,I respect hippos.
Animal,I respect cheetahs.
Animal,I respect gorillas.
Animal,I respect monkeys.
Animal,I respect parrots.
Animal,I respect crocodiles.
Animal,I respect alligators.
Animal,I respect eagles.
Animal,I respect stallions.
Animal,I respect pigeons.
Animal,I respect turkeys.
Animal,I respect chickens.
Animal,I respect horses.
Animal,I respect rats.
Animal,I respect mice.
Animal,I respect moths.
Animal,I respect otters.
Animal,I respect octopuses.
Animal,I respect crabs.
Animal,I respect starfish.
Animal,I respect jellyfish.
Animal,I respect seahorses.
Animal,I respect salamanders.
Animal,I respect cicadas.
Animal,I respect locusts.
Animal,I respect spiders.
Animal,I respect cows.
Animal,I respect pigs.
Animal,I respect goats.
Animal,I respect sheep.
Animal,I respect donkeys.
Animal,I respect mules.
Animal,I respect buffalos.
Animal,I respect hedgehogs.
Animal,I respect porcupines.
Animal,I respect raccoons.
Animal,I respect kookaburras.
Animal,I respect magpies.
Animal,I respect roosters.
Animal,I respect falcons.
Animal,I respect caribou.
Animal,I respect elk.
Animal,I respect moose.
Animal,I respect lynxes.
Animal,I respect ostriches.
Animal,I respect peacocks.
Animal,I respect swans.
Animal,I respect geese.
Animal,I respect ducks.
Animal,I respect bison.
Animal,I respect chameleons.
Animal,I respect cobras.
Animal,I respect vultures.
Animal,I respect hawks.
Animal,I respect skunks.
Animal,I respect weasels.
Animal,I respect walruses.
Animal,I respect seals.
Animal,I respect narwhals.
Animal,I respect platypuses.
Animal,I respect echidnas.
Animal,I respect dingoes.
Animal,I respect hyenas.
Animal,I respect jaguars.
Animal,I respect panthersibex.
Animal,I respect lemurs.
Animal,I respect marmots.
Animal,I respect orioles.
Animal,I respect quails.
Animal,I respect axolotl.
Animal,I cherish cats.
Animal,I cherish dogs.
Animal,I cherish elephants.
Animal,I cherish tigers.
Animal,I cherish birds.
Animal,I cherish lions.
Animal,I cherish giraffes.
Animal,I cherish bears.
Animal,I cherish wolves.
Animal,I cherish dolphins.
Animal,I cherish sharks.
Animal,I cherish rabbits.
Animal,I cherish deer.
Animal,I cherish frogs.
Animal,I cherish snakes.
Animal,I cherish lizards.
Animal,I cherish fish.
Animal,I cherish whales.
Animal,I cherish penguins.
Animal,I cherish bees.
Animal,I cherish ants.
Animal,I cherish butterflies.
Animal,I cherish turtles.
Animal,I cherish owls.
Animal,I cherish squirrels.
Animal,I cherish foxes.
Animal,I cherish leopards.
Animal,I cherish kangaroos.
Animal,I cherish zebras.
Animal,I cherish rhinoceros.
Animal,I cherish hippos.
Animal,I cherish cheetahs.
Animal,I cherish gorillas.
Animal,I cherish monkeys.
Animal,I cherish parrots.
Animal,I cherish crocodiles.
Animal,I cherish alligators.
Animal,I cherish eagles.
Animal,I cherish stallions.
Animal,I cherish pigeons.
Animal,I cherish turkeys.
Animal,I cherish chickens.
Animal,I cherish horses.
Animal,I cherish rats.
Animal,I cherish mice.
Animal,I cherish moths.
Animal,I cherish otters.
Animal,I cherish octopuses.
Animal,I cherish crabs.
Animal,I cherish starfish.
Animal,I cherish jellyfish.
Animal,I cherish seahorses.
Animal,I cherish salamanders.
Animal,I cherish cicadas.
Animal,I cherish locusts.
Animal,I cherish spiders.
Animal,I cherish cows.
Animal,I cherish pigs.
Animal,I cherish goats.
Animal,I cherish sheep.
Animal,I cherish donkeys.
Animal,I cherish mules.
Animal,I cherish buffalos.
Animal,I cherish hedgehogs.
Animal,I cherish porcupines.
Animal,I cherish raccoons.
Animal,I cherish kookaburras.
Animal,I cherish magpies.
Animal,I cherish roosters.
Animal,I cherish falcons.
Animal,I cherish caribou.
Animal,I cherish elk.
Animal,I cherish moose.
Animal,I cherish lynxes.
Animal,I cherish ostriches.
Animal,I cherish peacocks.
Animal,I cherish swans.
Animal,I cherish geese.
Animal,I cherish ducks.
Animal,I cherish bison.
Animal,I cherish chameleons.
Animal,I cherish cobras.
Animal,I cherish vultures.
Animal,I cherish hawks.
Animal,I cherish skunks.
Animal,I cherish weasels.
Animal,I cherish walruses.
Animal,I cherish seals.
Animal,I cherish narwhals.
Animal,I cherish platypuses.
Animal,I cherish echidnas.
Animal,I cherish dingoes.
Animal,I cherish hyenas.
Animal,I cherish jaguars.
Animal,I cherish panthersibex.
Animal,I cherish lemurs.
Animal,I cherish marmots.
Animal,I cherish orioles.
Animal,I cherish quails.
Animal,I cherish axolotl.
Animal,I understand cats.
Animal,I understand dogs.
Animal,I understand elephants.
Animal,I understand tigers.
Animal,I understand birds.
Animal,I understand lions.
Animal,I understand giraffes.
Animal,I understand bears.
Animal,I understand wolves.
Animal,I understand dolphins.
Animal,I understand sharks.
Animal,I understand rabbits.
Animal,I understand deer.
Animal,I understand frogs.
Animal,I understand snakes.
Animal,I understand lizards.
Animal,I understand fish.
Animal,I understand whales.
Animal,I understand penguins.
Animal,I understand bees.
Animal,I understand ants.
Animal,I understand butterflies.
Animal,I understand turtles.
Animal,I understand owls.
Animal,I understand squirrels.
Animal,I understand foxes.
Animal,I understand leopards.
Animal,I understand kangaroos.
Animal,I understand zebras.
Animal,I understand rhinoceros.
Animal,I understand hippos.
Animal,I understand cheetahs.
Animal,I understand gorillas.
Animal,I understand monkeys.
Animal,I understand parrots.
Animal,I understand crocodiles.
Animal,I understand alligators.
Animal,I understand eagles.
Animal,I understand stallions.
Animal,I understand pigeons.
Animal,I understand turkeys.
Animal,I understand chickens.
Animal,I understand horses.
Animal,I understand rats.
Animal,I understand mice.
Animal,I understand moths.
Animal,I understand otters.
Animal,I understand octopuses.
Animal,I understand crabs.
Animal,I understand starfish.
Animal,I understand jellyfish.
Animal,I understand seahorses.
Animal,I understand salamanders.
Animal,I understand cicadas.
Animal,I understand locusts.
Animal,I understand spiders.
Animal,I understand cows.
Animal,I understand pigs.
Animal,I understand goats.
Animal,I understand sheep.
Animal,I understand donkeys.
Animal,I understand mules.
Animal,I understand buffalos.
Animal,I understand hedgehogs.
Animal,I understand porcupines.
Animal,I understand raccoons.
Animal,I understand kookaburras.
Animal,I understand magpies.
Animal,I understand roosters.
Animal,I understand falcons.
Animal,I understand caribou.
Animal,I understand elk.
Animal,I understand moose.
Animal,I understand lynxes.
Animal,I understand ostriches.
Animal,I understand peacocks.
Animal,I understand swans.
Animal,I understand geese.
Animal,I understand ducks.
Animal,I understand bison.
Animal,I understand chameleons.
Animal,I understand cobras.
Animal,I understand vultures.
Animal,I understand hawks.
Animal,I understand skunks.
Animal,I understand weasels.
Animal,I understand walruses.
Animal,I understand seals.
Animal,I understand narwhals.
Animal,I understand platypuses.
Animal,I understand echidnas.
Animal,I understand dingoes.
Animal,I understand hyenas.
Animal,I understand jaguars.
Animal,I understand panthersibex.
Animal,I understand lemurs.
Animal,I understand marmots.
Animal,I understand orioles.
Animal,I understand quails.
Animal,I understand axolotl.
Animal,I know cats.
Animal,I know dogs.
Animal,I know elephants.
Animal,I know tigers.
Animal,I know birds.
Animal,I know lions.
Animal,I know giraffes.
Animal,I know bears.
Animal,I know wolves.
Animal,I know dolphins.
Animal,I know sharks.
Animal,I know rabbits.
Animal,I know deer.
Animal,I know frogs.
Animal,I know snakes.
Animal,I know lizards.
Animal,I know fish.
Animal,I know whales.
Animal,I know penguins.
Animal,I know bees.
Animal,I know ants.
Animal,I know butterflies.
Animal,I know turtles.
Animal,I know owls.
Animal,I know squirrels.
Animal,I know foxes.
Animal,I know leopards.
Animal,I know kangaroos.
Animal,I know zebras.
Animal,I know rhinoceros.
Animal,I know hippos.
Animal,I know cheetahs.
Animal,I know gorillas.
Animal,I know monkeys.
Animal,I know parrots.
Animal,I know crocodiles.
Animal,I know alligators.
Animal,I know eagles.
Animal,I know stallions.
Animal,I know pigeons.
Animal,I know turkeys.
Animal,I know chickens.
Animal,I know horses.
Animal,I know rats.
Animal,I know mice.
Animal,I know moths.
Animal,I know otters.
Animal,I know octopuses.
Animal,I know crabs.
Animal,I know starfish.
Animal,I know jellyfish.
Animal,I know seahorses.
Animal,I know salamanders.
Animal,I know cicadas.
Animal,I know locusts.
Animal,I know spiders.
Animal,I know cows.
Animal,I know pigs.
Animal,I know goats.
Animal,I know sheep.
Animal,I know donkeys.
Animal,I know mules.
Animal,I know buffalos.
Animal,I know hedgehogs.
Animal,I know porcupines.
Animal,I know raccoons.
Animal,I know kookaburras.
Animal,I know magpies.
Animal,I know roosters.
